target_id	length	eff_length	est_counts	tpm
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	525.19	2	10.9755
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	921.813	17	53.1517
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1119.81	28	72.0649
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1122.81	71	182.248
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	825.813	42	146.581
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1854.81	435	675.928
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	539.733	68	363.113
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	402.384	1	7.16261
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1014.81	90	255.604
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	487.49	86	508.445
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1020.81	141	398.093
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1230.81	69.4694	162.672
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	846.813	93.5306	318.33
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	631.138	41	187.228
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	473.228	11	66.9937
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	286	507	5109.21
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	571.986	48	241.862
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	393.886	4	29.2685
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	148.574	11	213.384
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	539.733	552	2947.62
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	771.813	4	14.9369
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3678.81	67	52.4902
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	131.338	16	351.107
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1671.81	102	175.843
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1230.81	91	213.089
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	574.986	96	481.2
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1239.81	153	355.67
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	260.183	57	631.405
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	554.363	54	280.744
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	560.203	36	185.212
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2280.81	146	184.491
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	180.962	16	254.826
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	918.813	103	323.088
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	278.054	17	176.21
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	601.373	39	186.91
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	684.953	21	88.3629
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	652.016	27	119.348
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	286	30	302.32
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	732.885	40	157.303
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	338.552	110	936.438
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	729.885	70	276.411
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1704.81	201	339.806
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	487.49	34	201.013
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	981.813	34	99.8071
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1074.81	62	166.253
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	589.487	75	366.689
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	314.814	40	366.2
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	741.885	57.0767	221.735
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	747.885	48	184.977
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	220.02	3	39.2981
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	335.884	16	137.291
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	672.953	16	68.5246
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	834.813	111	383.217
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	240.039	12	144.082
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	237.437	48	582.646
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	296.561	27	262.399
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	753.813	236	902.318
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	464.634	61	378.382
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	244.833	5	58.8589
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	557.31	14	72.4007
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	672.953	59	252.685
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	257.661	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1071.81	9	24.2011
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	215.381	3	40.1444
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	507.631	1	5.67758
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	380.092	28	212.315
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	939.813	36	110.401
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	230.046	13	162.869
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1602.81	90	161.835
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	200.473	95	1365.78
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	708.953	7	28.4572
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	525.19	11	60.3654
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1227.81	27	63.3786
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1035.81	25	69.5617
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2769.81	87	90.5275
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	978.813	242	712.569
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	357.743	402	3238.67
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	343.946	882	7390.76
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	771.813	714.308	2667.38
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1629.81	47	83.1135
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1035.81	33	91.8214
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	996.813	81	234.198
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	999.813	106	305.561
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	640.078	46	207.127
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	399.5	10	72.1431
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	306.868	5	46.9602
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	377.277	4	30.557
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	341.351	10	84.4327
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	169.267	94	1600.54
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2934.81	34	33.3895
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	169.267	72	1225.95
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	255.108	107	1208.85
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	720.885	24	95.9526
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	197.817	58	845.04
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	855.813	68	229.003
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	127.275	25	566.119
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	377.277	16	122.228
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	368.75	52	406.427
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	255.108	9	101.679
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	293.947	1624	15923.2
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	652.016	31	137.03
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	589.487	9	44.0027
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	210.38	7	95.8973
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	230.046	9	112.756
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	551.628	13	67.9217
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	530.937	99	537.408
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1080.81	57	151.997
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	458.901	25	157.012
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	646.016	638	2846.35
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	732.885	1100	4325.82
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	631.138	40	182.662
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1416.81	49	99.677
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	160.123	1	17.9994
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	413.59	35	243.899
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1026.81	12	33.6823
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	864.813	111	369.924
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	385.57	56	418.597
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	732.885	78	306.74
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	777.813	36	133.395
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	619.198	35	162.911
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	129.271	10	222.952
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2712.81	303	321.91
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1470.81	272.488	533.951
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	288.738	86	858.431
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	598.487	50	240.783
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	178.699	26	419.336
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	422.146	106	723.694
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	335.884	6	51.4841
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1566.81	23	42.308
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	380.092	43	326.055
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	286	11	110.851
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	634.078	51	231.814
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	393.886	9	65.8542
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	200.473	303	4356.11
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	592.487	127	617.783
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	146.371	3	59.0713
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	265.404	71	771.014
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1248.81	22	50.7735
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	242.413	1	11.8893
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	759.813	34	128.968
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	144.058	2	40.0132
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	341.351	1	8.44327
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	522.19	7	38.635
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2034.81	73	103.397
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3564.81	82	66.2962
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1245.81	16	37.0151
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1386.81	56	116.381
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3099.81	263	244.53
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	921.813	51	159.455
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4692.81	559	343.313
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	592.487	258	1255.02
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1935.81	353	525.561
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	849.813	85	288.275
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2619.81	196	215.624
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1557.81	152	281.216
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3300.81	4036.05	3524.09
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	467.499	29	178.784
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	548.681	26	136.573
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1992.81	1007	1456.38
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1059.81	44	119.656
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	741.885	81	314.673
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1689.81	23	39.2284
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	320.056	1042	9383.24
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	422.146	71	484.739
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	396.655	32	232.514
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	133.348	189	4084.94
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4737.81	880	535.324
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2577.81	194	216.901
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1677.81	364	625.272
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	433.277	13	86.4747
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	759.813	2	7.58638
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	399.5	7	50.5001
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	237.437	106	1286.68
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	744.885	18	69.6458
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1227.81	154	361.493
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	200.473	4	57.5065
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1035.81	46	127.993
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	162.568	61	1081.45
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2067.81	244	340.087
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	669.953	24	103.247
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	837.813	12	41.2806
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	427.611	7	47.1803
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2256.81	255	325.654
