target_id	length	eff_length	est_counts	tpm
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	313.23	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1083.12	10	57.1133
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1473.12	8	33.5943
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	299.259	11	227.384
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1281.12	43	207.631
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1122.12	11	60.6411
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	888.123	65	452.747
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2865.12	233	503.069
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	628.317	35	344.591
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4203.12	464	682.906
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	402.243	102	1568.65
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	393.681	4	62.8536
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	251.739	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	628.317	26	255.982
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	628.317	2	19.6909
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	204.361	8	242.162
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	301.348	78	1601.18
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1158.12	10	53.4146
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2466.12	85	213.216
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	690.4	46	412.166
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	379.961	12	195.369
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	291.997	4	84.7416
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2160.12	12	34.3651
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	321.413	16	307.944
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	268.669	2	46.0498
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	339.641	53	965.318
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	960.123	18	115.974
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	289.517	116	2478.56
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	254.076	2	48.6947
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	287.247	9	193.821
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	696.263	12	106.616
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	759.123	8	65.1918
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	519.672	4	47.6152
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	229.98	57	1533.21
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	159.342	117	4542.23
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	461.625	59	790.637
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	144.469	15	642.29
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	765.123	4	32.3403
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	296.883	5	104.184
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	464.579	45	599.194
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1284.12	37	178.242
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	339.641	7	127.495
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	610.5	44	445.843
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1557.12	88	349.603
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	921.123	117	785.748
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	885.123	7	48.9226
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	184.289	12	402.806
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	182.037	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1233.12	1	5.01659
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	825.123	2	14.9943
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	159.342	184	7143.34
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	352.702	28	491.094
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	204.361	18	544.865
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	885.123	19	132.79
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1563.12	59	233.493
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	840.123	2	14.7266
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	681.604	11	99.8334
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	999.123	0	0
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1584.12	49	191.347
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	313.23	32	631.978
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1095.12	17	96.0287
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	136.365	22	998.011
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	202.045	0	0
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	975.123	6	38.0633
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2748.12	15	33.7653
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	681.604	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	202.045	4	122.469
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	387.956	12	191.344
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	387.956	27	430.523
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	424.71	26	378.7
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	975.123	10	63.4389
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2700.12	227	520.065
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1248.12	121	599.712
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	355.27	32	557.194
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	450.445	44	604.263
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	251.739	3	73.72
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1122.12	27	148.846
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	377.305	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	390.76	12	189.97
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	266.188	4	92.9578
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	350.059	2	35.343
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1533.12	4	16.1398
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	126.184	5	245.122
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	580.915	16	170.382
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1656.12	58	216.646
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	126.184	32	1568.78
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	421.88	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1038.12	14	83.4246
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	444.757	2	27.8177
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	138.334	18	804.929
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1605.12	2	7.70791
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1152.12	7	37.585
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	502.181	3	36.9552
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	385.189	6	96.359
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1002.12	177	1092.62
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	963.123	108	693.677
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	360.835	7	120.007
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	484.919	1586	20232.5
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1491.12	41	170.093
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	124.256	18	896.128
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	675.671	8	73.2437
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	136.365	14	635.098
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	936.123	58	383.275
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6087.12	85	86.3817
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	310.552	21	418.312
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	586.915	25	263.5
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	441.801	85	1190.16
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1308.12	31	146.598
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	377.305	11	180.35
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4131.12	23	34.4409
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	169.899	29	1055.9
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	643.129	9	86.5685
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1908.12	16	51.8715
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	132.016	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	473.252	12	156.857
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1224.12	45	227.406
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	888.123	46	320.405
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3702.12	19	31.7481
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5247.12	25	29.4736
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	496.579	16	199.318
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	891.123	4	27.7675
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1089.12	9	51.1188
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1092.12	9	50.9784
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	795.123	12	93.3603
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1824.12	148	501.906
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	511.03	70	847.358
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	374.457	2	33.0402
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	984.123	11	69.1446
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	458.993	3	40.4325
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	990.123	5	31.2389
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1200.12	15.0443	77.5464
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	816.123	28.9557	219.479
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	601.68	22	226.189
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	444.757	36	500.719
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	266.188	11	255.634
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	543.247	71	808.493
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	366.503	4	67.5145
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	138.334	39	1744.01
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	511.03	2579	31219.1
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	741.123	4	33.3876
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3648.12	124	210.265
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	121.933	3	152.2
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1641.12	92	346.786
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1200.12	76	391.744
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	546.085	15	169.921
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1209.12	7	35.8132
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	242.512	6	153.05
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	525.62	8	94.1528
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	531.567	5	58.1871
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2250.12	30	82.4765
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	167.998	6	220.934
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	888.123	43	299.509
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	258.956	11	262.774
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	572.257	31	335.109
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	655.064	10	94.4346
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	622.317	14	139.165
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	266.188	55	1278.17
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	702.263	72	634.231
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	313.23	8	157.995
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	699.263	58	513.1
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1674.12	114	421.243
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	458.993	61	822.127
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	951.123	52	338.206
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1044.12	36	213.288
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	560.536	43	474.548
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	291.997	21	444.894
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	711.194	30.0844	261.678
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	717.194	100	862.538
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	204.361	7	211.892
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	310.552	43	856.543
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	643.129	5	48.0936
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	804.123	284	2184.8
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	222.735	13	361.051
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	220.537	50	1402.5
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	275.741	27	605.728
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	723.123	195	1668.16
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	436.065	124	1759.08
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	227.621	10	271.771
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	528.62	23	269.153
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	643.129	78	750.26
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	239.939	3	77.3456
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1041.12	30	178.252
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	199.675	11	340.788
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	479.062	2	25.8258
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	352.702	63	1104.96
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	909.123	19	129.284
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	213.458	6	173.881
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1572.12	10	39.3485
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	186.467	39	1293.83
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	678.604	7	63.8112
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	496.579	4	49.8295
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1197.12	8	41.3396
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1005.12	16	98.4727
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2739.12	19	42.9099
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	948.123	463	3020.87
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	331.534	276	5149.87
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	318.611	85	1650.34
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	741.123	711.906	5942.2
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1599.12	34	131.526
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1005.12	6	36.9273
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	966.123	46	294.537
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	969.123	19	121.28
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	610.5	14	141.859
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	371.645	3	49.9353
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	284.762	10	217.237
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	350.059	3	53.0145
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	315.905	2	39.1641
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	157.08	9	354.435
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2904.12	66	140.587
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	157.08	52	2047.85
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	237.522	99	2578.38
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	690.4	21	188.163
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	184.289	77	2584.67
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	825.123	113	847.178
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	118.109	18	942.764
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	350.059	10	176.715
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	342.293	1	18.0724
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	237.522	1	26.0443
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	273.211	12	271.705
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	622.317	102	1013.92
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	560.536	1	11.036
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	195.363	7	221.652
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	213.458	9	260.822
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	522.62	4	47.3466
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	502.181	4	49.2736
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1050.12	1	5.89081
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	430.368	0	0
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	616.378	10	100.362
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	702.263	12	105.705
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	601.68	4	41.1254
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1386.12	63	281.16
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	148.756	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	385.189	10	160.598
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	996.123	5	31.0508
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	834.123	14	103.828
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	358.017	24	414.689
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	702.263	58	510.908
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	747.123	22	182.157
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	589.857	8	83.8993
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	120.035	35	1803.74
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2682.12	26	59.9666
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1440.12	9.19481	39.4965
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	268.669	233	5364.8
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	569.313	111	1206.11
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	165.904	65	2423.66
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	393.681	159	2498.43
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	310.552	1	19.9196
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1536.12	9	36.2436
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	352.702	16	280.625
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	266.188	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	604.68	12	122.764
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	366.503	10	168.786
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	186.467	15	497.626
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	563.369	9	98.8245
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	136.365	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	246.997	15	375.677
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1218.12	15	76.1755
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	225.206	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	729.123	5	42.4213
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	134.059	5	230.723
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	315.905	2	39.1641
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	493.579	3	37.5993
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2004.12	128	395.094
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3534.12	129	225.8
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1215.12	10	50.909
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1356.12	9	41.0543
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3069.12	39	78.6077
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	891.123	3	20.8257
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4662.12	9	11.9419
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	563.369	66	724.713
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1905.12	65	211.06
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	819.123	100	755.207
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2589.12	109	260.429
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1527.12	10	40.508
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3270.12	907.341	1716.41
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	438.977	5	70.46
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	519.672	33	392.826
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1962.12	260	819.714
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1029.12	39	234.43
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	711.194	57	495.795
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1659.12	9	33.5567
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	296.883	4	83.3468
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	393.681	3	47.1402
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	368.983	2	33.5304
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	124.256	9	448.064
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4707.12	357	469.167
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2547.12	220	534.303
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1647.12	34	127.693
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	405.162	15	229.022
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	729.123	5	42.4213
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	371.645	11	183.096
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	220.537	46	1290.3
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	714.194	60	519.697
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1197.12	29	149.856
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	186.467	1	33.1751
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1005.12	5	30.7727
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	150.751	2	82.0701
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2037.12	1043	3167.25
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	640.129	45	434.871
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	807.123	9	68.9792
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	399.324	12	185.896
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2226.12	9	25.0097
