target_id	length	eff_length	est_counts	tpm
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	491.046	36	238.854
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	322.161	1	10.113
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1093.04	36	107.305
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1483.04	101	221.882
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	306.883	286	3036.3
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1291.04	190	479.476
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1132.04	44	126.632
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	898.036	22	79.8143
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2875.04	315	356.96
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	637.542	61	311.726
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4213.04	525	405.991
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	411.949	107	846.237
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	403.627	10	80.7183
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	257.26	2	25.3285
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	637.542	131	669.444
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	637.542	8	40.8821
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	210.146	46	713.162
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	309.51	107	1126.32
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1168.04	29	80.8898
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2476.04	247	325.006
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	700.036	425	1977.97
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	389.597	142	1187.48
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	299.51	64	696.179
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2170.04	51	76.5694
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	329.955	8	78.9927
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	274.564	29	344.117
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	348.565	166	1551.59
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	970.036	198	665.012
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	296.965	108	1184.87
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	259.746	11	137.973
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	294.507	23	254.44
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	706.036	89	410.691
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	769.036	17	72.0202
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	528.611	115	708.784
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	235.74	16	221.126
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	164.798	41	810.559
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	471.308	45	311.071
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	149.095	15	327.778
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	775.036	21	88.2774
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	304.316	7	74.942
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	474.216	39	267.942
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1294.04	13	32.7302
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	348.565	9	84.1221
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	619.967	15	78.827
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1567.04	66	137.22
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	931.036	62	216.959
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	895.036	36	131.043
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	189.406	4	68.8048
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	187.138	8	139.277
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1243.04	7	18.347
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	835.036	21.0864	82.2715
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	164.798	74	1462.96
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	362.188	82	737.619
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	210.146	12	186.042
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	895.036	17	61.8814
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1573.04	17	35.2097
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	850.036	24	91.9869
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	691.036	19	89.5787
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1009.04	8	25.8306
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1594.04	37	75.6233
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	322.161	17	171.921
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1105.04	95	280.091
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	140.863	21	485.705
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	207.934	16	250.695
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	985.036	74	244.755
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2758.04	69	81.5082
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	691.036	1	4.71467
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	207.934	8	125.348
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	397.98	23	188.286
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	397.98	12	98.2363
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	434.377	53	397.522
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	985.036	18	59.535
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2710.04	432	519.351
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1258.04	104	269.335
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	364.83	73	651.906
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	459.895	122	864.278
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	257.26	3	37.9927
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1132.04	65	187.07
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	386.901	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	400.824	23	186.95
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	272.47	16	191.317
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	359.687	30	271.737
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1543.04	29	61.2314
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	130.871	13	323.633
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	590.544	26	143.441
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1666.04	126	246.399
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	130.871	46	1145.16
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	431.63	12	90.5777
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1048.04	16	49.7388
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	454.383	9	64.5317
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	143.053	12	273.298
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1615.04	87	175.505
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1162.04	15	42.0556
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	511.465	11	70.0695
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	395.174	12	98.9339
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1012.04	61	196.375
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	973.036	60	200.897
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	370.468	5	43.9715
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	493.999	1530	10090.6
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1501.04	29	62.9446
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	129.058	10	252.444
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	685.102	26	123.643
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	140.863	21	485.705
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	946.036	48	165.305
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6097.04	110	58.7795
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	319.547	11	112.153
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	596.373	23	125.65
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	451.515	22	158.746
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1318.04	15	37.078
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	386.901	74	623.137
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4141.04	318	250.19
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	175.847	11	203.802
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	652.294	260	1298.62
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1918.04	105	178.355
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	136.944	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	482.753	3	20.2464
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1234.04	43	113.525
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	898.036	38	137.861
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3712.04	156	136.919
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5257.04	124	76.848
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	505.66	7	45.1015
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	901.036	22	79.5486
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1099.04	35	103.755
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1102.04	76	224.683
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	805.036	46	186.163
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1834.04	357	634.18
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	520.116	96	601.344
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	384.28	2	16.9564
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	994.036	49	160.6
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	468.399	20	139.113
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1000.04	24	78.1893
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1210.04	60.8962	163.962
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	826.036	103.104	406.656
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	611.026	66	351.914
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	454.383	18	129.063
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	272.47	487	5823.2
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	552.094	62	365.873
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	375.99	6	51.9909
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	143.053	11	250.523
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	520.116	797	4992.41
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	751.036	15	65.0702
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3658.04	124	110.44
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	127.136	8	205.009
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1651.04	201	396.635
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1210.04	157	422.72
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	555.041	73	428.499
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1219.04	61	163.029
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	247.738	33	433.984
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	534.406	52	317.018
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	540.252	50	301.527
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2260.04	174	250.834
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	173.667	4	75.0402
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	898.036	105	380.932
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	264.896	20	245.984
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	581.713	36	201.626
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	664.231	27	132.433
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	631.786	46	237.214
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	272.47	42	502.206
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	712.036	76	347.747
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	322.161	70	707.908
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	709.036	49	225.154
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1684.04	109	210.876
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	468.399	46	319.959
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	961.036	58	196.626
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1054.04	91	281.279
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	569.879	94	537.399
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	299.51	35	380.723
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	721.036	81.2322	367.048
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	727.036	54	241.986
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	210.146	3	46.5105
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	319.547	14	142.74
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	652.294	17	84.9097
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	814.036	159	636.364
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	229.092	17	241.763
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	226.462	54	776.874
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	282.158	29	334.855
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	733.036	248	1102.25
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	445.908	101	737.953
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	233.469	14	195.367
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	537.303	37	224.354
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	652.294	75	374.602
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	245.129	1	13.291
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1051.04	19	58.8963
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	205.533	16	253.624
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	488.377	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	362.188	40	359.814
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	919.036	44	155.981
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	219.873	15	222.266
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1582.04	99	203.878
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	191.755	98	1665.06
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	688.102	21	99.4302
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	505.66	4	25.7723
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1207.04	29	78.2762
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1015.04	18	57.7754
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2749.04	42	49.7761
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	958.036	385	1309.27
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	340.66	436	4169.82
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	327.25	980	9756.59
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	751.036	644.308	2795.02
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1609.04	113	228.805
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1015.04	32	102.712
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	976.036	78	260.364
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	979.036	173	575.704
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	619.967	48	252.246
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	381.468	12	102.489
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	291.986	10	111.581
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	359.687	12	108.695
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	324.837	15	150.445
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	162.504	95	1904.63
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2914.04	44	49.1937
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	162.504	67	1343.27
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	242.828	160	2146.71
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	700.036	51	237.357
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	189.406	89	1530.91
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	835.036	89	347.246
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	123.184	17	449.62
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	359.687	28	253.621
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	351.357	47	435.813
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	242.828	14	187.837
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	279.649	1167	13595.9
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	631.786	61	314.566
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	569.879	3	17.151
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	201.103	4	64.8027
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	219.873	9	133.359
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	531.458	15	91.9548
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	511.465	16	101.919
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1060.04	4	12.2939
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	440.122	43	318.308
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	625.907	642	3341.78
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	712.036	929	4250.75
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	611.026	40	213.281
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1396.04	75	175.032
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	153.439	3	63.6997
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	395.174	33	272.068
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1006.04	14	45.3384
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	844.036	46	177.561
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	367.577	51	452.037
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	712.036	69	315.718
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	757.036	44	189.36
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	599.258	31	168.539
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	125.12	20	520.779
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2692.04	233	281.986
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1450.04	197.331	443.371
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	274.564	84	996.753
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	578.768	43	242.056
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	171.603	35	664.501
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	403.627	112	904.045
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	319.547	8	81.5657
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1546.04	63	132.762
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	362.188	54	485.749
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	272.47	6	71.7437
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	614.026	36	191.015
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	375.99	18	155.973
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	191.755	367	6235.5
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	572.879	141	801.878
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	140.863	1	23.1288
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	252.734	60	773.462
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1228.04	25	66.3255
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	231.346	1	14.0828
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	739.036	23	101.394
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	138.793	4	93.8957
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	324.837	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	502.758	7	45.3619
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2014.04	115	186.03
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3544.04	116	106.638
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1225.04	31	82.4451
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1366.04	37	88.2453
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3079.04	60	63.4875
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	901.036	3	10.8475
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4672.04	146	101.812
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	572.879	147	836
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1915.04	316	537.603
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	829.036	93	365.478
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2599.04	253	317.147
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1537.04	112	237.403
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3280.04	2579.38	2562.05
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	448.777	44	319.429
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	528.611	32	197.227
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1972.04	919	1518.28
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1039.04	58	181.865
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	721.036	96	433.777
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1669.04	36	70.273
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	304.316	862	9228.57
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	403.627	41	330.945
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	378.767	23	197.837
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	129.058	268	6765.51
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4717.04	786	542.882
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2557.04	184	234.441
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1657.04	282	554.459
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	414.787	9	70.6918
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	739.036	4	17.6338
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	381.468	22	187.896
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	226.462	219	3150.65
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	724.036	42	188.991
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1207.04	301	812.453
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	191.755	11	186.895
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1015.04	34	109.131
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	155.609	145	3035.89
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2047.04	265	421.767
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	649.357	54	270.933
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	817.036	15	59.8139
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	409.19	25	199.052
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2236.04	258	375.918
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	180.379	111	2004.88
