target_id	length	eff_length	est_counts	tpm
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	966.347	0	0
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1644.35	1	49.1398
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	921.347	0	0
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	762.347	0	0
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1080.35	0	0
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1665.35	0	0
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	385.261	0	0
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1176.35	0	0
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	172.64	0	0
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	254.346	0	0
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	1056.35	0	0
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2829.35	0	0
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	762.347	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	254.346	0	0
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	463.621	0	0
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	463.621	0	0
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	501.838	0	0
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	1056.35	0	0
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2781.35	103	2992.33
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1329.35	0	0
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	430.512	0	0
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	527.112	0	0
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	311.262	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1203.35	0	0
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	452	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	466.621	0	0
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	326.83	0	0
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	425.232	0	0
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1614.35	0	0
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	160.189	0	0
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	660.347	0	0
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1737.35	0	0
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	160.189	3	1513.27
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	498.838	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1119.35	0	0
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	521.112	0	0
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	175.484	0	0
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1686.35	0	0
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1233.35	0	0
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	579.347	0	0
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	460.621	0	0
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1083.35	4	298.345
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	1044.35	4	309.487
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	434.361	1	186.027
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	561.347	16	2303.11
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1572.35	0	0
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	157.628	0	0
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	756.347	0	0
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	172.64	0	0
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	1017.35	0	0
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6168.35	0	0
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	382.583	0	0
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	666.347	0	0
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	519.838	1	155.439
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1389.35	2	116.318
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	452	0	0
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4212.35	0	0
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	214.983	0	0
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	723.347	0	0
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1989.35	2	81.2356
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	167.26	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	549.347	0	0
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1305.35	0	0
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	969.347	0	0
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3783.35	0	0
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5328.35	0	0
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	573.347	0	0
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	972.347	0	0
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1170.35	0	0
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1173.35	0	0
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	876.347	0	0
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1905.35	0	0
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	588.347	0	0
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	449	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1065.35	0	0
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	534.347	0	0
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1071.35	0	0
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1281.35	0	0
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	897.347	0	0
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	681.347	0	0
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	521.112	0	0
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	326.83	0	0
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	621.347	0	0
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	440	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	175.484	1	460.458
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	588.347	54	7416.3
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	822.347	0	0
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3729.35	0	0
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	155.205	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1722.35	0	0
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1281.35	0	0
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	624.347	0	0
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1290.35	0	0
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	300.317	0	0
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	603.347	0	0
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	609.347	0	0
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2331.35	0	0
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	211.983	0	0
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	969.347	0	0
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	318.916	0	0
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	651.347	0	0
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	735.347	0	0
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	702.347	0	0
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	326.83	0	0
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	783.347	0	0
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	385.261	0	0
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	780.347	0	0
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1755.35	0	0
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	534.347	2	302.436
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	1032.35	0	0
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1125.35	0	0
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	639.347	0	0
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	359.83	0	0
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	792.347	0	0
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	798.347	0	0
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	257.124	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	382.583	2	422.407
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	723.347	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	885.347	0	0
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	278.789	0	0
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	275.789	0	0
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	338.83	0	0
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	804.347	0	0
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	513.838	0	0
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	284.545	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	606.347	0	0
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	723.347	0	0
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	297.317	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1122.35	0	0
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	251.565	0	0
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	555.347	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	428.232	0	0
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	990.347	0	0
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	268.437	0	0
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1653.35	0	0
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	234.629	0	0
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	759.347	0	0
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	573.347	1	140.932
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1278.35	0	0
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1086.35	0	0
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2820.35	0	0
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	1029.35	6	470.995
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	405.608	3	597.643
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	390.608	0	0
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	822.347	100	9825.89
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1680.35	0	0
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1086.35	0	0
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	1047.35	0	0
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	1050.35	0	0
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	690.347	0	0
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	446	0	0
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	350.83	0	0
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	425.232	4	760.083
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	388.261	0	0
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	198.064	0	0
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2985.35	0	0
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	198.064	0	0
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	294.317	0	0
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	771.347	0	0
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	231.832	1	348.541
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	906.347	8	713.218
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	151.334	0	0
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	425.232	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	416.232	0	0
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	294.317	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	335.83	0	0
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	702.347	0	0
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	639.347	0	0
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	246.216	0	0
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	268.437	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	600.347	0	0
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	579.347	0	0
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1131.35	0	0
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	507.838	0	0
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	696.347	0	0
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	783.347	0	0
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	681.347	0	0
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1467.35	0	0
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	186.912	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	460.621	0	0
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1077.35	0	0
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	915.347	0	0
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	431.361	0	0
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	783.347	0	0
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	828.347	0	0
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	669.347	0	0
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	152.631	1	529.399
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2763.35	0	0
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1521.35	2.10845	111.986
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	329.83	15	3674.75
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	648.347	12	1495.55
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	209.168	1	386.307
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	469.621	6	1032.36
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	382.583	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1617.35	0	0
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	428.232	0	0
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	326.83	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	684.347	0	0
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	440	0	0
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	234.629	0	0
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	642.347	0	0
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	172.64	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	306.317	0	0
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1299.35	0	0
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	281.789	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	810.347	0	0
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	170.107	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	388.261	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	570.347	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2085.35	0	0
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3615.35	33	737.549
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1296.35	0	0
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1437.35	0	0
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3150.35	0	0
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	972.347	0	0
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4743.35	0	0
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	642.347	0	0
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1986.35	0	0
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	900.347	2	179.493
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2670.35	0	0
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1608.35	0	0
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3351.35	162.684	3922.42
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	516.838	0	0
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	597.347	1	135.27
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	2043.35	0	0
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1110.35	0	0
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	792.347	0	0
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1740.35	0	0
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	365.217	0	0
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	469.621	0	0
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	443	0	0
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	157.628	0	0
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4788.35	0	0
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2628.35	2	61.4857
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1728.35	0	0
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	480.838	0	0
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	810.347	0	0
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	446	0	0
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	275.789	0	0
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	795.347	0	0
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1278.35	0	0
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	234.629	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1086.35	0	0
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	189.412	0	0
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2118.35	81	3089.69
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	720.347	0	0
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	888.347	0	0
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	474.838	0	0
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2307.35	0	0
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	220.22	0	0
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	864.347	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1443.35	0	0
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	534.347	0	0
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	1014.35	0	0
gene_342|GeneMark.hmm|603_nt|-|446092|446694	603	428.232	0	0
gene_343|GeneMark.hmm|588_nt|-|446754|447341	588	413.232	0	0
gene_344|GeneMark.hmm|789_nt|+|447443|448231	789	606.347	0	0
gene_345|GeneMark.hmm|393_nt|+|448269|448661	393	231.832	0	0
gene_346|GeneMark.hmm|1062_nt|+|448745|449806	1062	879.347	0	0
gene_347|GeneMark.hmm|621_nt|+|449888|450508	621	443	0	0
gene_348|GeneMark.hmm|393_nt|+|450574|450966	393	231.832	0	0
gene_349|GeneMark.hmm|807_nt|-|451040|451846	807	624.347	0	0
gene_350|GeneMark.hmm|468_nt|-|451912|452379	468	300.317	0	0
gene_351|GeneMark.hmm|1917_nt|+|452444|454360	1917	1734.35	0	0
gene_352|GeneMark.hmm|552_nt|+|454435|454986	552	379.583	0	0
gene_353|GeneMark.hmm|1161_nt|+|455093|456253	1161	978.347	0	0
gene_354|GeneMark.hmm|687_nt|+|457067|457753	687	507.838	0	0
