target_id	length	eff_length	est_counts	tpm
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	135.948	28	1046.2
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	445.325	5	57.0324
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1063.65	9	42.9806
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	468.351	6	65.0741
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	148.846	17	580.148
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1630.65	52	161.984
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1177.65	8	34.5066
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	526.573	0	0
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	409.089	14	173.836
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1027.65	49	242.203
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	988.649	45	231.206
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	383.75	5	66.1836
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	509.172	1016	10135.8
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1516.65	16	53.5875
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	133.863	6	227.677
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	700.857	20	144.954
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	146.455	3	104.051
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	961.649	34	179.594
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6112.65	72	59.8317
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	332.101	3	45.8859
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	611.909	12	99.6146
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	465.577	10	109.103
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1333.65	17	64.7494
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	400.603	45	570.593
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4156.65	206	251.74
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	182.445	1	27.8418
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	668.055	186	1414.26
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1933.65	53	139.228
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	141.967	5	178.9
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	497.415	3	30.6359
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1249.65	50	203.241
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	913.649	26	144.551
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3727.65	54	73.5846
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5272.65	71	68.4003
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	520.724	2	19.5097
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	916.649	8	44.3318
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1114.65	10	45.5712
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1117.65	47	213.61
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	820.649	19	117.605
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1849.65	314	862.321
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	535.215	46	436.574
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	397.721	2	25.5435
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1009.65	20	100.621
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	482.984	9	94.6539
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1015.65	14	70.0185
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1225.65	51.4398	213.187
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	841.649	81.5602	492.239
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	626.61	36	291.833
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	468.351	10	108.457
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	282.38	316	5684.35
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	567.47	54	483.369
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	389.22	5	65.2534
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	148.846	4	136.506
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	535.215	472	4479.63
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	766.649	12	79.5084
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3673.65	45	62.2219
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	131.366	2	77.3349
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1666.65	154	469.359
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1225.65	96	397.863
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	570.415	28	249.342
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1234.65	44	181.025
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	257.404	15	296.009
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	549.794	30	277.172
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	555.741	24	219.365
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2275.65	141	314.733
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	180.161	2	56.3893
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	913.649	47	261.304
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	274.861	6	110.883
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	597.083	12	102.088
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	680.055	23	171.796
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	647.243	38	298.226
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	282.38	38	683.561
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	727.72	40	279.206
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	334.869	33	500.574
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	724.79	35	245.293
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1699.65	85	254.032
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	482.984	25	262.928
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	976.649	37	192.438
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1069.65	36	170.958
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	585.083	48	416.727
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	311.096	21	342.888
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	736.649	49.1575	338.967
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	742.649	46	314.632
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	217.944	3	69.9206
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	332.101	8	122.362
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	668.055	7	53.2248
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	829.649	136	832.67
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	237.509	9	192.483
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	234.958	36	778.29
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	292.802	12	208.179
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	748.649	177	1200.95
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	459.756	73	806.536
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	242.372	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	552.741	17	156.227
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	668.055	38	288.935
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	254.856	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1066.65	14	66.6707
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	213.132	8	190.664
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	503.318	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	375.344	20	270.663
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	934.649	27	146.738
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	227.23	16	357.67
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1597.65	61	193.944
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	199.091	74	1888.03
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	703.857	7	50.5175
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	520.724	4	39.0194
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1222.65	18	74.7823
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1030.65	10	49.2853
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2764.65	26	47.7707
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	973.649	235	1226.01
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	353.749	272	3905.73
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	340.298	610	9105.39
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	766.649	598.459	3965.21
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1624.65	45	140.696
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1030.65	25	123.213
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	991.649	67	343.198
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	994.649	96	490.264
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	635.489	21	167.857
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	394.759	8	102.94
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	303.207	1	16.7529
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	372.638	5	68.1571
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	337.634	4	60.1785
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	168.604	49	1476.24
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2929.65	39	67.6204
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	168.604	41	1235.22
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	252.384	123	2475.55
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	715.79	37	262.57
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	196.681	46	1188.02
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	850.649	60	358.285
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	127.013	14	559.898
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	372.638	9	122.683
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	364.508	23	320.515
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	252.384	13	261.644
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	290.274	703	12302
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	647.243	41	321.77
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	585.083	4	34.7273
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	208.55	4	97.4267
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	227.23	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	547.058	9	83.5675
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	526.573	12	115.758
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1075.65	5	23.6117
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	453.978	15	167.836
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	641.367	272	2154.22
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	727.72	582	4062.44
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	626.61	27	218.874
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1411.65	36	129.54
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	159.485	3	95.5498
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	409.089	31	384.922
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1021.65	4	19.8878
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	859.649	61	360.443
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	380.825	27	360.137
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	727.72	30	209.404
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	772.649	15	98.6137
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	614.909	18	148.693
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	129.259	13	510.871
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2707.65	142	266.394
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1465.65	129.299	448.119
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	284.918	59	1051.87
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	594.083	37	316.361
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	177.954	23	656.519
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	417.201	60	730.523
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	332.101	7	107.067
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1561.65	20	65.0541
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	375.344	32	433.061
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	282.38	4	71.9538
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	629.489	32	258.22
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	389.22	5	65.2534
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	199.091	181	4618.03
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	588.083	83	716.915
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	146.455	1	34.6836
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	262.379	38	735.67
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1243.65	19	77.604
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	239.904	4	84.6936
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	754.649	9	60.5795
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	144.215	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	337.634	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	517.774	8	78.4835
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2029.65	67	167.68
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3559.65	104	148.407
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1240.65	11	45.0373
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1381.65	20	73.5293
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3094.65	51	83.7119
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	916.649	5	27.7074
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4687.65	79	85.6053
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	588.083	80	691.003
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1930.65	196	515.681
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	844.649	37	222.512
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2614.65	150	291.411
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1552.65	77	251.91
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3295.65	1883.23	2902.63
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	462.712	17	186.624
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	544.111	13	121.363
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1987.65	567	1449.01
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1054.65	41	197.471
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	736.649	41	282.717
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1684.65	13	39.1979
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	316.404	483	7754.15
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	417.201	25	304.385
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	392.067	7	90.6914
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	133.863	145	5502.2
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4732.65	535	574.22
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2572.65	171	337.632
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1672.65	182	552.707
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	428.213	4	47.4492
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	754.649	1	6.73106
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	394.759	8	102.94
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	234.958	105	2270.01
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	739.649	24	164.822
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1222.65	192	797.678
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	199.091	2	51.0279
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1030.65	31	152.784
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	161.638	50	1571.29
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2062.65	176	433.427
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	665.055	27	206.222
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	832.649	3	18.3015
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	422.833	13	156.172
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2251.65	120	270.713
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	187.156	56	1519.9
